"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 14 07:50:26 GMT 2022","Fri Oct 14 07:50:30 GMT 2022","4440","","Login page test","","Login page test","Test login with an invalid password","Test login with an invalid password",""
"passed","Fri Oct 14 07:50:42 GMT 2022","Fri Oct 14 07:50:43 GMT 2022","1368","","Login page test","","Login page test","Test if resend option works correctly","Test if resend option works correctly",""
"passed","Fri Oct 14 07:49:31 GMT 2022","Fri Oct 14 07:49:41 GMT 2022","9707","","ContactUs page test","","ContactUs page test","Check is the Support Center link leeds to the correct page","Check is the Support Center link leeds to the correct page",""
"passed","Fri Oct 14 07:51:48 GMT 2022","Fri Oct 14 07:51:53 GMT 2022","5249","","Main page test","","Main page test","Test if 404 page has a button to back to the site","Test if 404 page has a button to back to the site",""
"passed","Fri Oct 14 07:50:36 GMT 2022","Fri Oct 14 07:50:37 GMT 2022","1016","","Login page test","","Login page test","Test if all login options availble","Test if all login options availble",""
"passed","Fri Oct 14 07:52:50 GMT 2022","Fri Oct 14 07:53:00 GMT 2022","10283","","Try free test","","Try free test","Test the “Try free” banner","Test the “Try free” banner",""
"passed","Fri Oct 14 07:50:50 GMT 2022","Fri Oct 14 07:50:55 GMT 2022","4536","","Login page test","","Login page test","Test forgot password feature with non-registered email","Test forgot password feature with non-registered email",""
"passed","Fri Oct 14 07:51:08 GMT 2022","Fri Oct 14 07:51:17 GMT 2022","8300","","Login page test","","Login page test","Test if resend option works correctly","Test if resend option works correctly",""
"passed","Fri Oct 14 07:51:18 GMT 2022","Fri Oct 14 07:51:22 GMT 2022","3282","","Main page test","","Main page test","Test if unexisting page send 404 error","Test if unexisting page send 404 error",""
"passed","Fri Oct 14 07:52:29 GMT 2022","Fri Oct 14 07:52:36 GMT 2022","6373","","SignUp page test","","SignUp page test","Test sign Up with incorrect email","Test sign Up with incorrect email",""
"passed","Fri Oct 14 07:50:43 GMT 2022","Fri Oct 14 07:50:44 GMT 2022","985","","Login page test","","Login page test","Test if option to login with company name changes the input name","Test if option to login with company name changes the input name",""
"passed","Fri Oct 14 07:49:47 GMT 2022","Fri Oct 14 07:49:49 GMT 2022","2009","","WaitList test","","WaitList test","Test the “Join the waitlist” button","Test the “Join the waitlist” button",""
"passed","Fri Oct 14 07:51:12 GMT 2022","Fri Oct 14 07:51:18 GMT 2022","6218","","Main page test","","Main page test","Test if agregattor site still has the Telenyx title","Test if agregattor site still has the Telenyx title",""
"passed","Fri Oct 14 07:51:22 GMT 2022","Fri Oct 14 07:51:27 GMT 2022","5736","","Main page test","","Main page test","Test if 404 page has a button to back to the site","Test if 404 page has a button to back to the site",""
"passed","Fri Oct 14 07:49:21 GMT 2022","Fri Oct 14 07:49:31 GMT 2022","10198","","ContactUs page test","","ContactUs page test","Test if all 12 numbers are displayed on the ContactUs page","Test if all 12 numbers are displayed on the ContactUs page",""
"passed","Fri Oct 14 07:50:33 GMT 2022","Fri Oct 14 07:50:36 GMT 2022","3870","","Login page test","","Login page test","Test forgot password feature with non-registered email","Test forgot password feature with non-registered email",""
"passed","Fri Oct 14 07:50:30 GMT 2022","Fri Oct 14 07:50:33 GMT 2022","2247","","Login page test","","Login page test","Test login with an invalid email","Test login with an invalid email",""
"passed","Fri Oct 14 07:50:05 GMT 2022","Fri Oct 14 07:50:26 GMT 2022","20798","","Login page test","","Login page test","Test login with valid credentials for blocked account","Test login with valid credentials for blocked account",""
"failed","Fri Oct 14 07:52:15 GMT 2022","Fri Oct 14 07:52:32 GMT 2022","16656","","SignUp page test","","SignUp page test","Test sign Up with incorrect email","Test sign Up with incorrect email",""
