"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 14 10:42:22 GMT 2022","Fri Oct 14 10:42:27 GMT 2022","5793","","SignUp page test","","SignUp page test","Test sign Up with incorrect email","Test sign Up with incorrect email",""
"passed","Fri Oct 14 10:42:35 GMT 2022","Fri Oct 14 10:42:44 GMT 2022","8838","","Try free test","","Try free test","Test the “Try free” banner","Test the “Try free” banner",""
"passed","Fri Oct 14 10:40:23 GMT 2022","Fri Oct 14 10:40:33 GMT 2022","9840","","Login page test","","Login page test","Test if resend option works correctly","Test if resend option works correctly",""
"passed","Fri Oct 14 10:41:23 GMT 2022","Fri Oct 14 10:41:26 GMT 2022","3465","","Main page test","","Main page test","Test if agregattor site still has the Telenyx title","Test if agregattor site still has the Telenyx title",""
"passed","Fri Oct 14 10:41:29 GMT 2022","Fri Oct 14 10:41:34 GMT 2022","4820","","Main page test","","Main page test","Test if 404 page has a button to back to the site","Test if 404 page has a button to back to the site",""
"failed","Fri Oct 14 10:41:50 GMT 2022","Fri Oct 14 10:42:12 GMT 2022","21638","","SignUp page test","","SignUp page test","Test sign Up with valid credentials with captcha","Test sign Up with valid credentials with captcha",""
"passed","Fri Oct 14 10:38:44 GMT 2022","Fri Oct 14 10:38:52 GMT 2022","8563","","ContactUs page test","","ContactUs page test","Check is the Support Center link leeds to the correct page","Check is the Support Center link leeds to the correct page",""
"passed","Fri Oct 14 10:39:58 GMT 2022","Fri Oct 14 10:40:04 GMT 2022","6682","","Login page test","","Login page test","Test if all login options availble","Test if all login options availble",""
"passed","Fri Oct 14 10:38:35 GMT 2022","Fri Oct 14 10:38:44 GMT 2022","8140","","ContactUs page test","","ContactUs page test","Test if all 12 numbers are displayed on the ContactUs page","Test if all 12 numbers are displayed on the ContactUs page",""
"passed","Fri Oct 14 10:39:49 GMT 2022","Fri Oct 14 10:39:58 GMT 2022","8442","","Login page test","","Login page test","Test forgot password feature with non-registered email","Test forgot password feature with non-registered email",""
"passed","Fri Oct 14 10:39:49 GMT 2022","Fri Oct 14 10:40:01 GMT 2022","11983","","Login page test","","Login page test","Test login with an invalid password","Test login with an invalid password",""
"failed","Fri Oct 14 10:42:03 GMT 2022","Fri Oct 14 10:42:22 GMT 2022","18836","","SignUp page test","","SignUp page test","Test sign Up with valid credentials with captcha","Test sign Up with valid credentials with captcha",""
"passed","Fri Oct 14 10:41:12 GMT 2022","Fri Oct 14 10:41:15 GMT 2022","2693","","Main page test","","Main page test","Test if unexisting page send 404 error","Test if unexisting page send 404 error",""
"passed","Fri Oct 14 10:40:01 GMT 2022","Fri Oct 14 10:40:11 GMT 2022","10127","","Login page test","","Login page test","Test forgot password feature with non-registered email","Test forgot password feature with non-registered email",""
"passed","Fri Oct 14 10:40:50 GMT 2022","Fri Oct 14 10:40:55 GMT 2022","4517","","Login page test","","Login page test","Test if option to login with company name changes the input name","Test if option to login with company name changes the input name",""
"passed","Fri Oct 14 10:40:33 GMT 2022","Fri Oct 14 10:40:43 GMT 2022","10137","","Login page test","","Login page test","Test if option to login with company name changes the input name","Test if option to login with company name changes the input name",""
"passed","Fri Oct 14 10:39:43 GMT 2022","Fri Oct 14 10:39:49 GMT 2022","6399","","Login page test","","Login page test","Test login with an invalid password","Test login with an invalid password",""
"passed","Fri Oct 14 10:40:40 GMT 2022","Fri Oct 14 10:40:50 GMT 2022","10830","","Login page test","","Login page test","Test if resend option works correctly","Test if resend option works correctly",""
"passed","Fri Oct 14 10:40:11 GMT 2022","Fri Oct 14 10:40:16 GMT 2022","5230","","Login page test","","Login page test","Test if all login options availble","Test if all login options availble",""
"passed","Fri Oct 14 10:41:48 GMT 2022","Fri Oct 14 10:41:53 GMT 2022","4999","","Products page test","","Products page test","Test if all 30 products are displayed on the product page","Test if all 30 products are displayed on the product page",""
"passed","Fri Oct 14 10:39:03 GMT 2022","Fri Oct 14 10:39:06 GMT 2022","2863","","WaitList test","","WaitList test","Test the “Join the waitlist” button","Test the “Join the waitlist” button",""
"failed","Fri Oct 14 10:39:18 GMT 2022","Fri Oct 14 10:39:49 GMT 2022","30849","","Login page test","","Login page test","Test login with valid credentials for blocked account","Test login with valid credentials for blocked account",""
"passed","Fri Oct 14 10:41:09 GMT 2022","Fri Oct 14 10:41:12 GMT 2022","3602","","Main page test","","Main page test","Test if agregattor site still has the Telenyx title","Test if agregattor site still has the Telenyx title",""
"passed","Fri Oct 14 10:40:55 GMT 2022","Fri Oct 14 10:41:02 GMT 2022","7095","","Login page test","","Login page test","Test login with an invalid email","Test login with an invalid email",""
"passed","Fri Oct 14 10:42:33 GMT 2022","Fri Oct 14 10:42:41 GMT 2022","8073","","Try free test","","Try free test","Test the “Try free” banner","Test the “Try free” banner",""
"passed","Fri Oct 14 10:39:20 GMT 2022","Fri Oct 14 10:39:43 GMT 2022","22582","","Login page test","","Login page test","Test login with valid credentials for blocked account","Test login with valid credentials for blocked account",""
"passed","Fri Oct 14 10:41:18 GMT 2022","Fri Oct 14 10:41:23 GMT 2022","5129","","Main page test","","Main page test","Test footer displays all elements","Test footer displays all elements",""
"passed","Fri Oct 14 10:38:34 GMT 2022","Fri Oct 14 10:38:40 GMT 2022","6728","","ContactUs page test","","ContactUs page test","Test if all 12 numbers are displayed on the ContactUs page","Test if all 12 numbers are displayed on the ContactUs page",""
